# UKIDSS UDS master catalog (RA,Dec) pairs.
# Provided by Karina Caputi (private communication, 22-August-2012).
34.3375142	-5.5186954
34.2458574	-5.5186199
34.4194607	-5.5185185
34.2775349	-5.5184437
34.4089330	-5.5185680
34.3047296	-5.5182324
34.4131826	-5.5186587
34.3550420	-5.5182548
34.3422740	-5.5182631
34.2540244	-5.5179785
34.2863425	-5.5185167
34.3948334	-5.5182307
34.2983280	-5.5178256
34.2367209	-5.5181209
34.2312283	-5.5176862
34.4272251	-5.5179830
34.4326328	-5.5174696
34.2104018	-5.5179679
34.3091094	-5.5172825
34.4181628	-5.5172460
34.3195169	-5.5171685
34.2699826	-5.5171897
34.3844075	-5.5171185
34.3080000	-5.5170579
34.2993364	-5.5171099
34.2761406	-5.5176391
34.4378167	-5.5173374
34.3868326	-5.5172933
34.3355487	-5.5175366
34.4417036	-5.5170684
34.2452484	-5.5171380
34.2681491	-5.5165632
34.2509752	-5.5165735
34.2473835	-5.5165041
34.3210667	-5.5164757
34.3352164	-5.5163883
34.3184663	-5.5164926
34.3822014	-5.5162566
34.4302112	-5.5167946
34.3959081	-5.5164914
34.2872998	-5.5164251
34.2657439	-5.5162839
34.2494703	-5.5163306
34.3233776	-5.5160067
34.3295864	-5.5167518
34.2439882	-5.5166464
34.4024040	-5.5160036
34.3272856	-5.5158871
34.2807710	-5.5159429
34.2638192	-5.5159483
34.4179791	-5.5158855
34.2747225	-5.5158528
34.2728989	-5.5157965
34.3876162	-5.5158360
34.2934398	-5.5157521
34.3546852	-5.5163165
34.2994707	-5.5162017
34.3940118	-5.5159134
34.3852159	-5.5158057
34.4199106	-5.5155789
34.2576457	-5.5155177
34.3728011	-5.5162028
34.3107781	-5.5154911
34.4333265	-5.5155747
34.4361522	-5.5160965
34.2769117	-5.5156059
34.2830216	-5.5152514
34.2470192	-5.5151615
34.3343649	-5.5151378
34.2618568	-5.5171242
34.3459054	-5.5152807
34.2656267	-5.5151021
34.2645236	-5.5151312
34.2275598	-5.5151081
34.3394660	-5.5146857
34.4209974	-5.5149125
34.2366669	-5.5146036
34.3545945	-5.5146523
34.4380741	-5.5147494
34.3210873	-5.5144165
34.2189213	-5.5154320
34.4469278	-5.5146554
34.2884876	-5.5146152
34.3219898	-5.5143066
34.4405563	-5.5147845
34.4236675	-5.5148769
34.3951094	-5.5148414
34.3012526	-5.5144504
34.3002824	-5.5144126
34.4268019	-5.5140588
34.3882532	-5.5140123
34.4308408	-5.5146593
34.3287275	-5.5147368
34.3448791	-5.5142715
34.3318128	-5.5142644
34.2309598	-5.5143047
34.2247669	-5.5141662
34.3841419	-5.5138722
34.2765259	-5.5143524
34.2747520	-5.5146087
34.2623774	-5.5141069
34.3558733	-5.5146879
34.3277005	-5.5141979
34.4335928	-5.5137873
34.2857989	-5.5137302
34.2608045	-5.5137564
34.2722740	-5.5133759
34.4357131	-5.5140271
34.3749649	-5.5139705
34.2480768	-5.5140425
34.3024193	-5.5136269
34.3311029	-5.5156328
34.3814860	-5.5139494
34.3348755	-5.5139335
34.4197769	-5.5135289
34.3624844	-5.5134642
34.2903837	-5.5134881
34.2735676	-5.5130019
34.3933407	-5.5130611
34.3185294	-5.5133130
34.3515451	-5.5137087
34.2947048	-5.5132700
34.2626285	-5.5128382
34.4431475	-5.5134989
34.2678894	-5.5134835
34.4154508	-5.5130654
34.4335913	-5.5126927
34.4510635	-5.5133861
34.4182715	-5.5133257
34.3496219	-5.5133064
34.4040104	-5.5126716
34.3251870	-5.5125160
34.2224703	-5.5125780
34.2768644	-5.5125559
34.2523580	-5.5126343
34.3722307	-5.5131627
34.3233505	-5.5132307
34.4476507	-5.5127902
34.2851065	-5.5126805
34.4252807	-5.5156520
34.2073557	-5.5128969
34.3531538	-5.5126019
34.3443552	-5.5125529
34.3141824	-5.5122039
34.2549938	-5.5122128
34.2131753	-5.5135744
34.3292315	-5.5124243
34.3077156	-5.5124109
34.3788915	-5.5120235
34.3232426	-5.5118685
34.2888492	-5.5117887
34.3416910	-5.5124821
34.2836111	-5.5123048
34.2475863	-5.5118993
34.2513678	-5.5115379
34.3513812	-5.5122631
34.3618179	-5.5118943
34.2973897	-5.5117790
34.2600913	-5.5113634
34.3044445	-5.5127814
34.3997698	-5.5120031
34.2444257	-5.5116251
34.4471627	-5.5113480
34.2465098	-5.5111934
34.3475563	-5.5154646
34.4381739	-5.5114917
34.4247305	-5.5113025
34.3117798	-5.5112741
34.4184957	-5.5108825
34.3154550	-5.5114655
34.2451816	-5.5107410
34.3822220	-5.5114096
34.3403189	-5.5109507
34.2916818	-5.5113387
34.2924652	-5.5109977
34.3380360	-5.5105268
34.3460815	-5.5107435
34.2597868	-5.5103673
34.3257324	-5.5103651
34.3153935	-5.5133555
34.3685775	-5.5110302
34.2146383	-5.5109842
34.2120837	-5.5110264
34.4526144	-5.5105688
34.4040400	-5.5105782
34.4236504	-5.5103003
34.2542115	-5.5102928
34.4219010	-5.5103956
34.2965142	-5.5105229
34.2227902	-5.5105170
34.2986105	-5.5116762
34.2405549	-5.5106507
34.3605466	-5.5101888
34.3468255	-5.5099307
34.3390761	-5.5098469
34.4501184	-5.5101327
34.3086378	-5.5100384
34.4487747	-5.5112606
34.3535350	-5.5102925
34.3219530	-5.5103854
34.4419630	-5.5099074
34.4019062	-5.5099561
34.3813179	-5.5098988
34.3635808	-5.5098988
34.3229217	-5.5099898
34.2876732	-5.5099815
34.2859420	-5.5098706
34.2064940	-5.5099583
34.2709349	-5.5095913
34.3747629	-5.5094311
34.4103956	-5.5093838
34.4517877	-5.5096392
34.3837768	-5.5096656
34.3433786	-5.5095990
34.2949374	-5.5096890
34.2280246	-5.5095813
34.2544393	-5.5091936
34.2526134	-5.5092802
34.3802340	-5.5093986
34.2986069	-5.5094996
34.3979701	-5.5089932
34.3972821	-5.5089701
34.3372286	-5.5096082
34.4369998	-5.5087654
34.3897753	-5.5090471
34.4267436	-5.5088284
34.4050635	-5.5088013
34.2116014	-5.5087405
34.3909316	-5.5112570
34.4390612	-5.5100112
34.3997697	-5.5097602
34.2743996	-5.5093239
34.3091860	-5.5085217
34.2802622	-5.5085930
34.2421101	-5.5085950
34.3854599	-5.5091969
34.3307361	-5.5095089
34.2916048	-5.5096933
34.4451217	-5.5087828
34.4348436	-5.5087487
34.3637032	-5.5087762
34.3164623	-5.5087026
34.3605240	-5.5083479
34.2270817	-5.5083128
34.4411879	-5.5090448
34.2204785	-5.5090118
34.3578091	-5.5087587
34.4214633	-5.5084782
34.2453072	-5.5083036
34.4128457	-5.5079538
34.2243573	-5.5079076
34.3086192	-5.5078814
34.3076323	-5.5078381
34.4283749	-5.5112411
34.2741599	-5.5077439
34.3905495	-5.5081311
34.3096841	-5.5078210
34.3959625	-5.5084710
34.2106111	-5.5079412
34.4275740	-5.5076462
34.4288664	-5.5075578
34.4246171	-5.5075246
34.2646927	-5.5081546
34.2554312	-5.5074525
34.2283842	-5.5077893
34.2934277	-5.5073829
34.4444882	-5.5073972
34.4083038	-5.5080012
34.4232490	-5.5076501
34.2905111	-5.5075456
34.3507708	-5.5073383
34.2846172	-5.5074891
34.2446732	-5.5071300
34.2301739	-5.5074228
34.2091782	-5.5077595
34.3209839	-5.5070715
34.4577362	-5.5077136
34.2086236	-5.5071513
34.4160186	-5.5070063
34.3373675	-5.5069062
34.3169338	-5.5068926
34.3251205	-5.5068374
34.3451666	-5.5068517
34.3657679	-5.5091380
34.3596768	-5.5070504
34.2987652	-5.5071031
34.4465045	-5.5074119
34.4184068	-5.5073151
34.4401486	-5.5068384
34.3426917	-5.5069628
34.4313557	-5.5065205
34.3130247	-5.5076662
34.4604524	-5.5064124
34.4347539	-5.5067321
34.3244680	-5.5067604
34.2145929	-5.5067221
34.2705869	-5.5064436
34.2422003	-5.5064044
34.4036739	-5.5066480
34.3582794	-5.5066638
34.4155711	-5.5063299
34.3398856	-5.5064022
34.2170439	-5.5064408
34.2366950	-5.5061159
34.4546406	-5.5071192
34.4385552	-5.5066724
34.3863800	-5.5063253
34.3460561	-5.5063224
34.3985171	-5.5058653
34.2483039	-5.5058713
34.2888404	-5.5068260
34.2573975	-5.5078909
34.3141597	-5.5062625
34.2589640	-5.5058934
34.3665312	-5.5055745
34.4003563	-5.5057608
34.2149217	-5.5056711
34.2616608	-5.5053498
34.2732420	-5.5054033
34.3027245	-5.5060253
34.4439784	-5.5053139
34.4379194	-5.5052702
34.3511836	-5.5053160
34.3409771	-5.5052768
34.2394672	-5.5052932
34.2744109	-5.5051352
34.4590878	-5.5056801
34.2916342	-5.5057142
34.2827293	-5.5056509
34.4300286	-5.5052959
34.2633020	-5.5052602
34.2727839	-5.5049010
34.3260364	-5.5048738
34.4420071	-5.5060131
34.4405641	-5.5055924
34.4557522	-5.5048255
34.3855334	-5.5047842
34.4217277	-5.5049270
34.3712566	-5.5049577
34.3058902	-5.5049714
34.2983976	-5.5049536
34.2531012	-5.5049024
34.2080352	-5.5051123
34.3512180	-5.5043698
34.2285065	-5.5040607
